8.18773217,14.485549,14.17803808
8.834887122,15.47474483,15.06359393
9.514305786,16.45419392,16.11327913
10.22077679,17.39790183,17.33848109
10.94682923,18.27402243,18.74652019
11.68239364,19.04493892,20.33866603
12.4145432,19.66845993,22.10752097
13.12739719,20.09938537,24.0349977
13.80228363,20.29290798,26.09010982
14.41821019,20.20842578,28.22802504
14.95271362,19.81460064,30.39051795
15.38315852,19.09445442,32.50829924
15.6883104,18.04972456,34.50568249
15.85015133,16.70358663,36.30687602
15.85563211,15.10055226,37.84364441
15.6980972,13.30352368,39.06236587
15.37817437,11.38775048,39.92979756
14.90387629,9.433204354,40.43575398
14.28997093,7.516454774,40.59270494
13.55664082,5.703644368,40.43221545
12.72774198,4.045767768,39.99944905
11.82888462,2.576540235,39.34683653
10.88561874,1.312808395,38.52812223
9.921936708,0.2567889481,37.59368518
8.959181658,-0.6006707039,36.58744055
8.01538799,-1.27654326,35.54530324
